txn_id,user_id,date,amount,category,sub_category,payment_method,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,pendapatan_bulan,spending_ratio,user_lat,user_long,merch_lat,merch_long,dist_user_merchant,is_fraud,is_night,is_weekend,month,day_of_week,hour,quarter,is_month_start,is_month_end,day_name,week,amount_idr_bucket,above_avg,category_freq_enc,age_group,amount_lag1,amount_diff,rolling_7txn,rolling_30txn,rolling_7_mean,is_spike
TXN0044717,BUDU00897,2024-12-17 23:43:11,686800,Belanja Online,Blibli,Kartu Kredit,L,38,B,Kelas B (Menengah Atas),Pengacara,Tangerang,Metropolitan,2100000,11887198,0.616,-5.7911,106.953,-5.8957,107.0526,0.1444,0,1,0,12,1,23,4,0,0,Tue,51,500k-1jt,0,0.13033553522008767,35-44,781400.0,-94600.0,3620000.0,15681900.0,517142.85714285716,0
TXN0044754,BUDU00897,2024-12-20 15:30:36,103500,Transportasi,Gojek,Shopeepay,L,38,B,Kelas B (Menengah Atas),Pengacara,Tangerang,Metropolitan,2100000,11887198,0.616,-5.7911,106.953,-5.8422,107.0501,0.1097,0,0,0,12,4,15,4,0,0,Fri,51,50k-200k,0,0.09559016625255035,35-44,686800.0,-583300.0,3502300.0,14665600.0,500328.5714285714,0
TXN0044696,BUDU00897,2024-12-28 12:28:44,394800,Makanan & Minuman,Geprek/Ayam Goreng,Shopeepay,L,38,B,Kelas B (Menengah Atas),Pengacara,Tangerang,Metropolitan,2100000,11887198,0.616,-5.7911,106.953,-5.9327,107.0414,0.1669,0,0,1,12,5,12,4,0,1,Sat,52,200k-500k,0,0.19358422721855242,35-44,103500.0,291300.0,2718900.0,14900800.0,388414.28571428574,0
TXN0044777,BUDU00898,2023-01-02 10:48:49,43300,Sembako & Kebutuhan Pokok,Lotte Mart,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8141,109.3997,0.2874,0,0,0,1,0,10,1,1,0,Mon,1,<50k,0,0.11752823061228612,18-24,,0.0,43300.0,43300.0,43300.0,0
TXN0044815,BUDU00898,2023-01-07 11:18:19,246400,Belanja Online,Shopee,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8487,109.3983,0.2769,0,0,1,1,5,11,1,0,0,Sat,1,200k-500k,0,0.13033553522008767,18-24,43300.0,203100.0,289700.0,289700.0,144850.0,0
TXN0044818,BUDU00898,2023-01-28 10:26:47,118900,Transportasi,Angkot,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8786,109.4428,0.2263,0,0,1,1,5,10,1,0,1,Sat,4,50k-200k,0,0.09559016625255035,18-24,246400.0,-127500.0,408600.0,408600.0,136200.0,0
TXN0044779,BUDU00898,2023-02-06 21:44:32,176800,Makanan & Minuman,Warung Padang,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8737,109.4404,0.2297,0,1,0,2,0,21,1,0,0,Mon,6,50k-200k,0,0.19358422721855242,18-24,118900.0,57900.0,585400.0,585400.0,146350.0,0
TXN0044819,BUDU00898,2023-02-09 00:40:56,329200,Makanan & Minuman,Warteg,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.828,109.3901,0.2912,0,0,0,2,3,0,1,0,0,Thu,6,200k-500k,0,0.19358422721855242,18-24,176800.0,152400.0,914600.0,914600.0,182920.0,0
TXN0044793,BUDU00898,2023-03-03 17:56:24,159400,Belanja Online,Lazada,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8254,109.383,0.2988,0,0,0,3,4,17,1,1,0,Fri,9,50k-200k,0,0.13033553522008767,18-24,329200.0,-169800.0,1074000.0,1074000.0,179000.0,0
TXN0044757,BUDU00898,2023-03-05 08:24:07,121100,Hiburan,Karaoke,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8833,109.384,0.2832,0,0,1,3,6,8,1,1,0,Sun,9,50k-200k,0,0.07435912974971214,18-24,159400.0,-38300.0,1195100.0,1195100.0,170728.57142857142,0
TXN0044766,BUDU00898,2023-03-22 17:13:58,211000,Fashion & Pakaian,Cotton On,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.7915,109.3718,0.3221,0,0,0,3,2,17,1,0,0,Wed,12,200k-500k,0,0.10189281457689434,18-24,121100.0,89900.0,1362800.0,1406100.0,194685.7142857143,0
TXN0044770,BUDU00898,2023-03-25 09:21:49,45800,Sembako & Kebutuhan Pokok,Giant,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8644,109.4049,0.2664,0,0,1,3,5,9,1,0,1,Sat,12,<50k,0,0.11752823061228612,18-24,211000.0,-165200.0,1162200.0,1451900.0,166028.57142857142,0
TXN0044790,BUDU00898,2023-03-27 15:35:38,199600,Pulsa & Data,Indihome,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8035,109.3678,0.3209,0,0,0,3,0,15,1,0,1,Mon,13,50k-200k,0,0.04290649051572632,18-24,45800.0,153800.0,1242900.0,1651500.0,177557.14285714287,0
TXN0044787,BUDU00898,2023-04-11 18:40:13,127900,Belanja Online,Tokopedia,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8866,109.4226,0.2445,0,0,0,4,1,18,2,0,0,Tue,15,50k-200k,0,0.13033553522008767,18-24,199600.0,-71700.0,1194000.0,1779400.0,170571.42857142858,0
TXN0044806,BUDU00898,2023-04-19 21:33:22,321300,Hiburan,Karaoke,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8035,109.3714,0.3176,0,1,0,4,2,21,2,0,0,Wed,16,200k-500k,0,0.07435912974971214,18-24,127900.0,193400.0,1186100.0,2100700.0,169442.85714285713,0
TXN0044775,BUDU00898,2023-04-24 19:08:36,66600,Fashion & Pakaian,Cotton On,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.853,109.4295,0.2458,0,0,0,4,0,19,2,0,0,Mon,17,50k-200k,0,0.10189281457689434,18-24,321300.0,-254700.0,1093300.0,2167300.0,156185.7142857143,0
TXN0044821,BUDU00898,2023-05-11 07:15:10,89200,Transportasi,Krl Commuter,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8793,109.4034,0.2647,0,0,0,5,3,7,2,0,0,Thu,19,50k-200k,0,0.09559016625255035,18-24,66600.0,22600.0,1061400.0,2256500.0,151628.57142857142,0
TXN0044791,BUDU00898,2023-05-13 19:30:05,113100,Belanja Online,Blibli,Tunai,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8105,109.3944,0.2937,0,0,1,5,5,19,2,0,0,Sat,19,50k-200k,0,0.13033553522008767,18-24,89200.0,23900.0,963500.0,2369600.0,137642.85714285713,0
TXN0044809,BUDU00898,2023-05-23 03:26:59,55400,Pulsa & Data,Indihome,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8746,109.4493,0.2209,0,0,0,5,1,3,2,0,0,Tue,21,50k-200k,0,0.04290649051572632,18-24,113100.0,-57700.0,973100.0,2425000.0,139014.2857142857,0
TXN0044822,BUDU00898,2023-05-25 18:52:47,230900,Fashion & Pakaian,Zara,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8319,109.375,0.3042,0,0,0,5,3,18,2,0,1,Thu,21,200k-500k,0,0.10189281457689434,18-24,55400.0,175500.0,1004400.0,2655900.0,143485.7142857143,0
TXN0044802,BUDU00898,2023-05-25 19:09:00,273500,Kesehatan & Kecantikan,Watsons,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8269,109.4559,0.231,0,0,0,5,3,19,2,0,1,Thu,21,200k-500k,0,0.022907702563481,18-24,230900.0,42600.0,1150000.0,2929400.0,164285.7142857143,0
TXN0044805,BUDU00898,2023-06-07 20:43:09,134700,Belanja Online,Lazada,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.847,109.4297,0.2475,0,1,0,6,2,20,2,0,0,Wed,23,50k-200k,0,0.13033553522008767,18-24,273500.0,-138800.0,963400.0,3064100.0,137628.57142857142,0
TXN0044820,BUDU00898,2023-06-10 20:45:58,114100,Sembako & Kebutuhan Pokok,Pasar Tradisional,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8421,109.3744,0.3017,0,1,1,6,5,20,2,0,0,Sat,23,50k-200k,0,0.11752823061228612,18-24,134700.0,-20600.0,1010900.0,3178200.0,144414.2857142857,0
TXN0044800,BUDU00898,2023-06-17 12:12:51,206300,Makanan & Minuman,Mie Ayam & Bakso,Dana,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8407,109.3815,0.2953,0,0,1,6,5,12,2,0,0,Sat,24,200k-500k,0,0.19358422721855242,18-24,114100.0,92200.0,1128000.0,3384500.0,161142.85714285713,0
TXN0044769,BUDU00898,2023-07-16 17:27:19,104900,Makanan & Minuman,Warteg,Tunai,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8444,109.4474,0.2318,0,0,1,7,6,17,3,0,0,Sun,28,50k-200k,0,0.19358422721855242,18-24,206300.0,-101400.0,1119800.0,3489400.0,159971.42857142858,0
TXN0044795,BUDU00898,2023-07-17 20:30:32,176500,Kesehatan & Kecantikan,Guardian,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.803,109.4008,0.291,0,1,0,7,0,20,3,0,0,Mon,29,50k-200k,0,0.022907702563481,18-24,104900.0,71600.0,1240900.0,3665900.0,177271.42857142858,0
TXN0044763,BUDU00898,2023-09-04 20:57:29,64100,Makanan & Minuman,Indomie Rebus,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8151,109.4551,0.2371,0,1,0,9,0,20,3,1,0,Mon,36,50k-200k,0,0.19358422721855242,18-24,176500.0,-112400.0,1074100.0,3730000.0,153442.85714285713,0
TXN0044817,BUDU00898,2023-09-15 08:38:58,121700,Sembako & Kebutuhan Pokok,Superindo,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.844,109.3947,0.2817,0,0,0,9,4,8,3,0,0,Fri,37,50k-200k,0,0.11752823061228612,18-24,64100.0,57600.0,922300.0,3851700.0,131757.14285714287,0
TXN0044776,BUDU00898,2023-09-27 12:29:34,299000,Fashion & Pakaian,Cotton On,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8005,109.4225,0.2727,0,0,0,9,2,12,3,0,1,Wed,39,200k-500k,0,0.10189281457689434,18-24,121700.0,177300.0,1086600.0,4150700.0,155228.57142857142,0
TXN0044799,BUDU00898,2023-09-27 18:05:26,139200,Makanan & Minuman,Indomie Rebus,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.828,109.4264,0.2574,0,0,0,9,2,18,3,0,1,Wed,39,50k-200k,0,0.19358422721855242,18-24,299000.0,-159800.0,1111700.0,4289900.0,158814.2857142857,0
TXN0044772,BUDU00898,2023-09-30 12:56:00,33100,Pulsa & Data,Myrepublic,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8136,109.4172,0.2717,0,0,1,9,5,12,3,0,1,Sat,39,<50k,0,0.04290649051572632,18-24,139200.0,-106100.0,938500.0,4323000.0,134071.42857142858,0
TXN0044783,BUDU00898,2023-10-10 13:39:47,65700,Sembako & Kebutuhan Pokok,Lotte Mart,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.88,109.4564,0.2127,0,0,0,10,1,13,4,0,0,Tue,41,50k-200k,0,0.11752823061228612,18-24,33100.0,32600.0,899300.0,4388700.0,128471.42857142857,0
TXN0044808,BUDU00898,2023-11-01 16:46:26,89300,Fashion & Pakaian,H&M,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8205,109.3908,0.2932,0,0,0,11,2,16,4,1,0,Wed,44,50k-200k,0,0.10189281457689434,18-24,65700.0,23600.0,812100.0,4478000.0,116014.28571428571,0
TXN0044794,BUDU00898,2023-11-02 07:43:09,344700,Kesehatan & Kecantikan,Guardian,Dana,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8517,109.4009,0.2736,0,0,0,11,3,7,4,1,0,Thu,44,200k-500k,0,0.022907702563481,18-24,89300.0,255400.0,1092700.0,4779400.0,156100.0,1
TXN0044781,BUDU00898,2023-12-01 08:49:44,334600,Makanan & Minuman,Warung Padang,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8088,109.3838,0.3041,0,0,0,12,4,8,4,1,0,Fri,48,200k-500k,0,0.19358422721855242,18-24,344700.0,-10100.0,1305600.0,4867600.0,186514.2857142857,0
TXN0044803,BUDU00898,2023-12-10 08:47:48,198000,Belanja Online,Lazada,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8049,109.4149,0.2775,0,0,1,12,6,8,4,0,0,Sun,49,50k-200k,0,0.13033553522008767,18-24,334600.0,-136600.0,1204600.0,4946700.0,172085.7142857143,0
TXN0044773,BUDU00898,2023-12-12 21:05:35,187000,Transportasi,Bbm Pertamina,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8424,109.3794,0.2968,0,1,0,12,1,21,4,0,0,Tue,50,50k-200k,0,0.09559016625255035,18-24,198000.0,-11000.0,1252400.0,4956900.0,178914.2857142857,0
TXN0044796,BUDU00898,2024-01-20 08:00:54,35700,Sembako & Kebutuhan Pokok,Alfamart,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8661,109.4083,0.2627,0,0,1,1,5,8,1,0,0,Sat,3,<50k,0,0.11752823061228612,18-24,187000.0,-151300.0,1255000.0,4663400.0,179285.7142857143,0
TXN0044798,BUDU00898,2024-01-30 13:51:59,132200,Fashion & Pakaian,Zara,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8246,109.4021,0.2812,0,0,0,1,1,13,1,0,1,Tue,5,50k-200k,0,0.10189281457689434,18-24,35700.0,96500.0,1321500.0,4636200.0,188785.7142857143,0
TXN0044792,BUDU00898,2024-02-07 16:15:39,113000,Pulsa & Data,Myrepublic,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8406,109.4124,0.266,0,0,0,2,2,16,1,0,0,Wed,6,50k-200k,0,0.04290649051572632,18-24,132200.0,-19200.0,1345200.0,4628100.0,192171.42857142858,0
TXN0044768,BUDU00898,2024-03-08 13:17:02,665000,Fashion & Pakaian,Erigo,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8678,109.4524,0.2196,0,0,0,3,4,13,1,0,0,Fri,10,500k-1jt,0,0.10189281457689434,18-24,113000.0,552000.0,1665500.0,5082100.0,237928.57142857142,1
TXN0044785,BUDU00898,2024-03-12 19:27:41,11800,Sembako & Kebutuhan Pokok,Superindo,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8146,109.4622,0.2311,0,0,0,3,1,19,1,0,0,Tue,11,<50k,0,0.11752823061228612,18-24,665000.0,-653200.0,1342700.0,5048100.0,191814.2857142857,0
TXN0044788,BUDU00898,2024-03-19 20:17:50,200400,Fashion & Pakaian,Batik Keris,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8063,109.3947,0.2952,0,1,0,3,1,20,1,0,0,Tue,12,200k-500k,0,0.10189281457689434,18-24,11800.0,188600.0,1345100.0,5048900.0,192157.14285714287,0
TXN0044804,BUDU00898,2024-04-07 10:55:14,310700,Fashion & Pakaian,Pasar Baju,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8716,109.4216,0.2485,0,0,1,4,6,10,2,0,0,Sun,14,200k-500k,0,0.10189281457689434,18-24,200400.0,110300.0,1468800.0,5231700.0,209828.57142857142,0
TXN0044814,BUDU00898,2024-04-08 12:14:25,226300,Belanja Online,Tokopedia,Dana,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8435,109.4215,0.2564,0,0,0,4,0,12,2,0,0,Mon,15,200k-500k,0,0.13033553522008767,18-24,310700.0,-84400.0,1659400.0,5136700.0,237057.14285714287,0
TXN0044813,BUDU00898,2024-04-09 13:05:23,25100,Transportasi,Bbm Pertamina,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8751,109.3891,0.2796,0,0,0,4,1,13,2,0,0,Tue,15,<50k,0,0.09559016625255035,18-24,226300.0,-201200.0,1552300.0,5095200.0,221757.14285714287,0
TXN0044760,BUDU00898,2024-04-19 19:54:57,342500,Pendidikan,Spp Sekolah,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.7943,109.3938,0.3011,0,0,0,4,4,19,2,0,0,Fri,16,200k-500k,0,0.020241197503181624,18-24,25100.0,317400.0,1781800.0,5348500.0,254542.85714285713,0
TXN0044784,BUDU00898,2024-04-26 02:12:56,82200,Kesehatan & Kecantikan,Klinik Kecantikan,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8019,109.4182,0.2759,0,0,0,4,4,2,2,0,1,Fri,17,50k-200k,0,0.022907702563481,18-24,342500.0,-260300.0,1199000.0,5317600.0,171285.7142857143,0
TXN0044780,BUDU00898,2024-05-09 20:23:10,116200,Sembako & Kebutuhan Pokok,Superindo,Tunai,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8236,109.3845,0.298,0,1,0,5,3,20,2,0,0,Thu,19,50k-200k,0,0.11752823061228612,18-24,82200.0,34000.0,1303400.0,5378400.0,186200.0,0
TXN0044786,BUDU00898,2024-05-29 10:51:07,334200,Makanan & Minuman,Geprek/Ayam Goreng,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8865,109.4322,0.2351,0,0,0,5,2,10,2,0,1,Wed,22,200k-500k,0,0.19358422721855242,18-24,116200.0,218000.0,1437200.0,5481700.0,205314.2857142857,0
TXN0044801,BUDU00898,2024-06-09 19:52:39,362000,Hiburan,Cgv Cinemas,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8532,109.4615,0.2155,0,0,1,6,6,19,2,0,0,Sun,23,200k-500k,0,0.07435912974971214,18-24,334200.0,27800.0,1488500.0,5570200.0,212642.85714285713,0
TXN0044807,BUDU00898,2024-06-12 07:15:02,521300,Belanja Online,Blibli,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.855,109.4078,0.266,0,0,0,6,2,7,2,0,0,Wed,24,500k-1jt,0,0.13033553522008767,18-24,362000.0,159300.0,1783500.0,5956800.0,254785.7142857143,1
TXN0044774,BUDU00898,2024-07-03 22:08:43,208100,Makanan & Minuman,Geprek/Ayam Goreng,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8663,109.4344,0.2374,0,1,0,7,2,22,3,1,0,Wed,27,200k-500k,0,0.19358422721855242,18-24,521300.0,-313200.0,1966500.0,6050800.0,280928.5714285714,0
TXN0044823,BUDU00898,2024-07-07 18:03:01,176400,Belanja Online,Bukalapak,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8374,109.3782,0.2994,0,0,1,7,6,18,3,0,0,Sun,27,50k-200k,0,0.13033553522008767,18-24,208100.0,-31700.0,1800400.0,6020900.0,257200.0,0
TXN0044811,BUDU00898,2024-07-27 09:48:28,82800,Transportasi,Grab,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8342,109.4209,0.2602,0,0,1,7,5,9,3,0,1,Sat,30,50k-200k,0,0.09559016625255035,18-24,176400.0,-93600.0,1801000.0,5998800.0,257285.7142857143,0
TXN0044761,BUDU00898,2024-07-28 17:15:33,210400,Makanan & Minuman,Mie Ayam & Bakso,Kartu Debit,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8054,109.391,0.2989,0,0,1,7,6,17,3,0,1,Sun,30,200k-500k,0,0.19358422721855242,18-24,82800.0,127600.0,1895200.0,6032700.0,270742.85714285716,0
TXN0044812,BUDU00898,2024-08-01 18:30:15,154100,Sembako & Kebutuhan Pokok,Warung Sembako,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8473,109.3795,0.2953,0,0,0,8,3,18,3,1,0,Thu,31,50k-200k,0,0.11752823061228612,18-24,210400.0,-56300.0,1715100.0,6122700.0,245014.2857142857,0
TXN0044765,BUDU00898,2024-08-05 20:07:43,106100,Transportasi,Bbm Pertamina,Transfer Bank,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.7922,109.4498,0.2533,0,1,0,8,0,20,3,1,0,Mon,32,50k-200k,0,0.09559016625255035,18-24,154100.0,-48000.0,1459200.0,6107100.0,208457.14285714287,0
TXN0044771,BUDU00898,2024-08-31 21:55:17,328100,Fashion & Pakaian,Matahari Dept Store,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8073,109.4254,0.267,0,1,1,8,5,21,3,0,1,Sat,35,200k-500k,0,0.10189281457689434,18-24,106100.0,222000.0,1266000.0,6136200.0,180857.14285714287,0
TXN0044810,BUDU00898,2024-09-03 08:02:57,87200,Transportasi,Toll,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.7931,109.4121,0.2854,0,0,0,9,1,8,3,1,0,Tue,36,50k-200k,0,0.09559016625255035,18-24,328100.0,-240900.0,1145100.0,6084200.0,163585.7142857143,0
TXN0044782,BUDU00898,2024-09-19 08:48:51,254100,Fashion & Pakaian,Matahari Dept Store,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8207,109.4429,0.2454,0,0,0,9,3,8,3,0,0,Thu,38,200k-500k,0,0.10189281457689434,18-24,87200.0,166900.0,1222800.0,6305200.0,174685.7142857143,0
TXN0044758,BUDU00898,2024-09-19 09:17:23,180500,Makanan & Minuman,Gofood/Grabfood,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.7899,109.4594,0.2465,0,0,0,9,3,9,3,0,0,Thu,38,50k-200k,0,0.19358422721855242,18-24,254100.0,-73600.0,1320500.0,6420000.0,188642.85714285713,0
TXN0044789,BUDU00898,2024-10-02 21:03:52,34000,Sembako & Kebutuhan Pokok,Giant,Dana,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8585,109.4323,0.2415,0,1,0,10,2,21,4,1,0,Wed,40,<50k,0,0.11752823061228612,18-24,180500.0,-146500.0,1144100.0,6364700.0,163442.85714285713,0
TXN0044797,BUDU00898,2024-10-13 16:49:27,104700,Makanan & Minuman,Indomie Rebus,Gopay,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8741,109.39,0.2789,0,0,1,10,6,16,4,0,0,Sun,41,50k-200k,0,0.19358422721855242,18-24,34000.0,70700.0,1094700.0,6124700.0,156385.7142857143,0
TXN0044778,BUDU00898,2024-10-20 13:52:50,105300,Makanan & Minuman,Warteg,Ovo,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.8357,109.3768,0.3013,0,0,1,10,6,13,4,0,0,Sun,42,50k-200k,0,0.19358422721855242,18-24,104700.0,600.0,1093900.0,5895400.0,156271.42857142858,0
TXN0044816,BUDU00898,2024-10-23 13:05:46,12400,Transportasi,Krl Commuter,Dana,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,5535070,0.605,-6.928,109.6636,-6.7981,109.4522,0.2481,0,0,0,10,2,13,4,0,0,Wed,43,<50k,0,0.09559016625255035,18-24,105300.0,-92900.0,778200.0,5709800.0,111171.42857142857,0
